year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,lyrics,youtube_url
1988,is,Iceland,Beathoven,Sókrates,16,1,16,20,0,20,"Ég dái Debussy, ég dýrka Tjækovský\nOg Einar Ben og Beethoven og Gunnar Thoroddsen\n\nÉg tilbið Harold Lloyd, ég tilbið Sigmund Freud\nOg John Wayne og Mark Twain og þig og Michael Caine\n\nSyngjum öllum Sókrates, sálarinnar Herkúles\nUm alla þá sem allir þrá\nOg allir dýrka og dá\n\nÉg syng um Kólumbus og Sólon Islandus\nOg Mendelssohn og Paul og John\nOg Jón Pál Sigmarsson\n\nSyngjum öllum Sókrates, sálarinnar Herkúles\nUm alla þá sem allir þrá\nOg allir dýrka og dá\n\nHej... syngjum öllum Sókrates, sálarinnar Herkúles\nUm þá sem spá en einkum þá\nSem fallnir eru frá\n\nLalalala lalala... lalalala lalala...\nLalalala... lalalala...\nLalala lalala...\n\nDýrka og dá",https://youtube.com/watch?v=IgpAVZ-0EV4
1988,gr,Greece,Aphroditi Fryda,Kloun,17,14,17,10,0,10,"Ena tsirko xana pula sti nihta ti hara\nKe san proti skini o clown pezi ti zoi\nSinergia, kako, oli etho zun se pireto\nFota ke musiki, o hronos yinete stigmi\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...\n\nTraguthao, yelo, kleo ke paramilo\nKano tubes poles, se mimume an thes\nM' oti kano yelun, oli me hirokrotun\nMa pos eho karthia, to xerun ke ta pethia\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...\n\nKi otan tha'rthun stigmes horis pia theates\nPanda ego tha yelo, klegondas tha tragutho\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...\n\nClown, clown, ime o clown\nClown, clown, ime o clown\nHa ha ha ha...",https://youtube.com/watch?v=HfUAlWFF8Rg
1988,be,Belgium,Reynaert,Laissez Briller Le Soleil,18,16,18,5,0,5,Philippe Anciaux,Joseph Reynaerts
1988,pt,Portugal,Dora,Voltarei,18,20,18,5,0,5,,"(Voltarei p'ra ti, esperarei por ti)\n(Por te amar assim)\nVoltarás p'ra mim?\nEsperarei por ti, sofrerei por ti\nVoltarei por ti\nVamos jogar até ao fim\n\nVamos começar assim\nÉ agora a minha vez\nEstou aqui e não me vês\nPorque andas cego\n\nFingi que tenho outro amor\nPara pôr no teu lugar\nAgora fico a ganhar por dois a...\nUm sem ti\nMas fiquei sem ti por te amar assim\nQuem ri melhor chora no fim\n\nO jogo já terminou, a noite também passou\nQuem perdeu ou quem ganhou, eu já esqueci\nAi! Jogo de sorte e de azar, o amor é como o mar\nTem marés de ir e voltar e...\n\nEu voltarei p'ra ti, voltarei p'ra ti\nEsperarei por ti\nVoltarás p'ra mim?\n(Esperarei por ti) Sofrerei por ti\nVoltarei p'ra ti\nQuem ri melhor chora no fim\n\nVoltarei p'ra ti"
1988,fi,Finland,Boulevard,Nauravat Silmät Muistetaan,20,3,20,3,0,3,"Päivien pyörteissä\nToisien joukossa helppo on kulkea yksin\nIhmistenkuoria, tyhjiä kohdata vaan\nOutoja ilmeitä, kylmiä katseita\nMuutamat ilmeettä aivan\nKulkevat, katsovat, tuskinpa kuulevatkaan\n\nAstutaan ulos kuoresta uuteen maisemaan\nAvataan korvat kuulemaan, rohkeesti vaan rentoudutaan\nHeitetään turha jännitys pois ja nauretaan\nNauravat silmät muistetaan\nIlmeikkäät vaan huomioidaan\n\nIhmistenkuorista, vanhoista nuorista, kaikki on toisinaan yksin\nKaikkien huolia ystävyys helpottaa voi\nHauskoja ilmeitä, helliä katseita, uusia tuulia aivan\nKatsovat, kuulevat, naurussaan riemu jo soi\n\nAstutaan ulos kuoresta uuteen maisemaan\nAvataan korvat kuulemaan, rohkeesti vaan rentoudutaan\nHeitetään turha jännitys pois ja nauretaan\nNauravat silmät muistetaan\nIlmeikkäät vaan huomioidaan\n\nHeitetään turha jännitys pois ja nauretaan\nNauravat silmät muistetaan\nIlmeikkäät vaan huomioidaan\nNauravat silmät muistetaan\nIlmeikkäät vaan huomioidaan",https://youtube.com/watch?v=BjTtW7GQ7og
1988,at,Austria,Wilfried,Lisa Mona Lisa,21,12,21,0,0,0,Wilfried Scheutz,
1989,yu,Yugoslavia,Riva,Rock Me,1,22,1,137,0,137,"Oh... whoa oh oh oh...\n\nOn cijele dane svir'o je na svom klaviru\nOn klasiku je svir'o po notnom papiru\nA svir'o je k'o pijanista – Mozarta, Chopena, Liszta\nJa novu pjesmu našla sam da svira\nWhoa  oh oh oh...\n\nRock me, baby, nije važno šta je\nRock me, baby, samo neka traje\nRock me, baby, ovo je za nervni stres\nWhoa oh oh oh...\n\nRock me, baby, nije važno šta je\nRock me, baby, samo neka traje\nRock me, baby, samo neka je za ples\n\nSad cijele dane čujem zvuk starog klavira\nTu pjesmu što se svira bez notnog papira\nJer klasika je da se sluša i da se njom opija duša\nA ova pjesma svira se za ples\nWhoa oh oh oh...\n\nRock me, baby, nije važno šta je\nRock me, baby, samo neka traje\nRock me, baby, ovo je za nervni stres\nWhoa oh oh oh...\n\nRock me, baby, nije važno šta je\nRock me, baby, samo neka traje\nRock me, baby, samo neka je za ples\nWhoa oh oh oh...\n\nRock me, baby, nije važno šta je\n(Ooh... rock, babe)\nRock me, baby, samo neka traje\n(Ooh... rock, rock, rock)\nRock me, baby, ovo je za nervni stres\n(Ooh... rock, babe)\n(Rock me, baby) Whoa oh oh oh...\n\nRock me, baby, nije važno šta je\n(Ooh... rock, babe)\nRock me, baby, samo neka traje\n(Ooh... rock, rock, rock)\nRock me, baby, samo neka je za ples\n(Ooh... rock, babe)\nSamo neka je za ples\n(Ooh... rock, rock, rock)\nSamo neka je za...\n(Ooh... rock, babe)\nWhoa oh oh oh... ples",https://youtube.com/watch?v=FcxeIpv1Gdk
1989,gb,United Kingdom,Live Report,Why Do I Always Get It Wrong,2,7,2,130,0,130,"No more sad songs for me to sing\nNo more heartaches for you to bring me\nNo more being the hurting kind\nI am running where you won't find me\n\nWhenever I was lonely, I'd call you up and then\nI would soon regret my momentary weakness\nBut it feels so strong\nWhy do I always get it wrong?\n\nNo more sad songs on lonely nights\nNo more seeking the wrongs or rights of it\nNo more playing the fool for you\nYou can do what you wanna do now\n\nWhenever I was lonely, I'd call you up and then\nI would soon regret my momentary weakness\nBut it feels so strong\nWhy do I always get it wrong?\n\n(No more sad songs, no more heartache)\n(I am running where you can't find me)\nNo more sad songs for me to sing\n(No more sad songs, no more heartache)\nNo more heartaches, no more heartaches\nSo now you can't hurt me\n(I am running where you can't find me)\n\nSometimes I wish that we had never met\n(No more sad songs, no more heartache)\n'Cause you're my weakness, you're my weakness\nYou're my one and only regret\n(I am running where you can't find me)\n\nI am runnin', runnin', runnin' where you won't find me\n(No more sad songs, no more heartache)\nDon't wanna play the fool for you\n(I am running where you can't find me)\nSo go on your way, do what you gotta do\n\n(No more sad songs, no more heartache)\n(I am running where you can't find me)\n(No more sad songs, no more heartache)\n(I am running where you can't find me)",https://youtube.com/watch?v=_hnmh92X82A
1989,dk,Denmark,Birthe Kjær,Vi Maler Byen Rød,3,12,3,111,0,111,"Du hænger lidt med ho'det, syn's du alt er gråt i gråt?\nJa, jeg kender jo turen, det' klart, du ved det godt\nMen glem det et sekund, lad det fordufte i det blå\nGrib din egen palet, for nu ska' vi lægge farverne på\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat\nSi'r vi godnat\n\nDe briller, du har på, kan farve tingene, der sker\nSå ka' du ikke få øje på glæder, andre ser\nMen du må låne mine et par timer, hvis du vil\nTag og se dig omkring, luk øjnene op, spring ud og slå til\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat\nSi'r vi godnat\n\nSidder du stadig derinde\nRuller gardinerne ned\nGlæderne, dem skal man finde\nBare hæng i og ta' med\n(Bare hæng i og ta' med)\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat...\nJa, først når solen si'r godmorgen og ta'r fat\nSi'r vi godnat",https://youtube.com/watch?v=IPkdWtjU9oE
1989,se,Sweden,Tommy Nilsson,En Dag,4,10,4,110,0,110,Tim Norell,Ola Håkansson
1989,at,Austria,Thomas Forstner,Nur Ein Lied,5,13,5,97,0,97,"Damit morgen früh die Sonne wieder scheint\nUnd es Tränen nur noch gibt, wenn man sich freut\nDamit jedes Kind noch Hoffnung haben kann\nAuf ein Leben ohne Kriege, ohne Angst\nDafür lohnt es sich, ein Träumer zu sein\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das uns zu Freunden macht\nIch singe nur ein Lied und weiß\nMit jedem Wort zerbricht das Eis\n\nDamit keiner mehr allein im Dunkeln steht\nUnd sie wiederkommt, die Liebe auf der Welt\nDamit jeder Mensch in Freiheit leben kann\nUnd die Waffen werden Blumen irgendwann\nDafür lohnt es sich, ein Träumer zu sein\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das uns zu Freunden macht\nIch singe nur ein Lied und weiß\nMit jedem Wort zerbricht das Eis\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das wie ein Feuer macht\nIch singe es für dich und mich\nUnd für die ganze Welt",https://youtube.com/watch?v=IsAUqpXiw58
1989,es,Spain,Nina,Nacida Para Amar,6,16,6,88,0,88,"Cállate, bésame\nHazme creer que todo sigue igual\nCierra los ojos, por favor\nDame una noche más\n\nCállate, ámame\nDame de plazo hasta la aurora\nSi no te puedo hacer feliz\nNo me lo digas ahora\n\nNacida para amar\nQuisiera unirme a tu camino\nY caminar por tu destino\nBesar tus huellas\nAmar tu signo\nNacida para amar\n\nYa lo sé, es tarde ya\nGracias por este cuerpo a cuerpo\nSi no te vuelvo a ver, mi amor\nGracias por todos tus besos\n\nNacida para amar\nQuisiera unirme a tu camino\nY caminar por tu destino\nBesar tus huellas\nAmar tu signo\nNacida para amar\n\nNacida para amar\nLlevo en mi piel la primavera\nY en mis caricias luna llena\nY mucho más amor del que quisiera\nNacida para amar",https://youtube.com/watch?v=Vq7sKwxmK7g
1989,fi,Finland,Anneli Saaristo,La Dolce Vita,7,14,7,76,0,76,Sointu viimeinen lapsuuden laulun\nTaivaanrantaan kun soimaan nyt jää\nNiin en hahmoa enkelitaulun\nEnää turvana vierelläin nää\nSilti ylitse tuhannen tuulen\nKuulen laulu soi niin huoleton\nJa sen mukana laulaa voi onnellinen:\nLapsi kesän ja auringon\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen sanoa vaan\nLa dolce vita\n\nJoskus mieleni valtaa taas kaipuu\nSeuraan valkoisten enkelien\nSateenkaari kun taivaalla taipuu\nEnkä löytänyt juurelle sen\nVaan kun kulkee tuo hetkien nauha on\nRauha sielussa rikkomaton\nJa teille nyt laulaa voi onnellinen:\nLapsi kesän ja auringon\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen sanoa vaan\nLa dolce vita\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen sanoa vaan\nLa dolce vita\nLa dolce vita,https://youtube.com/watch?v=bJv4eaBUocE
1989,fr,France,Nathalie Pâque,J'ai Volé La Vie,8,15,8,60,0,60,Sylvain Lebel,"J'pourrais pas vous dire mon âge\nJ'saurais pas écrire mon nom\nJ'ai grandi ortie sauvage\nSur des écorces de goudron\n\nJ'sais pas d'où viennent les images\nQui sont collées à mes yeux\nNi d'où monte cette rage\nDe chanter ce que je veux\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de soleil, je l'ai gardé\n\nJ'sais pas à quoi je ressemble\nJ'sais pas vers qui je m'en vais\nMais de mes châteaux de cendres\nJe sens que le feu renaît\n\nJe sens que mes yeux s'éclairent\nQue quelqu'un m'envoie du jour\nQue j'arrive à la frontière\nQui me sépare de l'amour\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de soleil, je l'ai gardé\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de soleil, je l'ai gardé"
1989,it,Italy,Anna Oxa and Fausto Leali,Avrei Voluto,9,1,9,56,0,56,Franco Ciani,"Avrei voluto parlarti\nPer convincerti a fare sul serio\nTu che giocavi col cuore e con le parole\nQuanto tempo buttato per riuscire a spiegarti\nChe ti amavo davvero\nNon ci siamo inventati\nNon ci siamo cercati\nNon ci siamo mai persi, persi\n\nAvrei voluto guardarti\nE intuire ogni tuo desiderio\nRegalarti un sospiro anche stando lontano\nPerché avevo paura che riuscissi a vedere\nCome un lampo negli occhi, un amore sincero\nSi accartoccia la rabbia\nCome frecce di carta\nQuando incontrano il muro\n\nAvrei voluto io di più\nTi avrei voluto anch'io\n\nAvrei voluto legarti\nPer poterti ogni giorno guardare\nPer cambiare il cammino\nStrada del nostro destino\nE ancorarti al mio seno per non farti portare\nDa una vita che vola\nFerma il cuore un momento\nA quei giorni d'inverno e si scioglierà il ghiaccio\nE si scioglierà il ghiaccio\nE si scioglierà il ghiaccio\n\nAvrei voluto inseguirti\nMa l'orgoglio non è mai veloce\nÈ soltanto un pretesto per coprire un errore\nAnche quando scoprivo che era il nostro domani\nChe voleva far pace\nQuella ruga sul viso che chiamavi 'espressione'\nOra è il letto di un fiume\nQuante notti a pensare?\nQuante lacrime amare\nHan bagnato l'anima?\n\nAvrei voluto io di più\nAvrei voluto io di più\nAvrei voluto io di più\nTi avrei voluto anch'io"
1989,gr,Greece,Marianna,To Diko Sou Asteri,9,19,9,56,0,56,Villy Sanianu,Iparhun stigmes pu se nika o fovos ki i amfivolia\nMiazi o kosmos ehthrikos athiavati i nihta ke kria\n\nMa sto vrathino ton urano to thiko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nMa sto vrathino ton urano to thiko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nIparhun stigmes pu niothis pos pote the tha ta kataferis\nAsimandos niothis ke mikros pu pas ke pios ise the xeris\n\nMa sto vrathino ton urano to thiko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nMa sto vrathino ton urano to thiko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nFtiaxe ena kipo mistiko vres kurayio ki enthousiasmo\nHamoyela i zoi s' opion ehi pisti ki andohi\n\nFtiaxe ena kipo mistiko vres kurayio ki enthousiasmo\nHamoyela i zoi s' opion ehi pisti ki andohi\n\nMa sto vrathino ton urano to thiko su asteri psaxe vres
1989,cy,Cyprus,Fanny Polymeri and Yiannis Savvidakis,Apopse As Vrethoume,11,17,11,51,0,51,"Mazi ego ki esi, horis skepsi poli\nMakria as petaksume, ke ela na kanume\nTi nihta apopse yiortini\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nMazi ego ki esi, protu o ilios vyi\nTi nihta as zisune, ki ela n' afisume\nTis eynies yi' avrio to proi\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nFevyi i zoi mas toso viastika\nMazi as ti harume, protu na in' arga\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun",https://youtube.com/watch?v=9HlldYCQXKI
1989,il,Israel,Gili & Galit,Derech Ha'melech,12,2,12,50,0,50,"Boker tlalim hirvuni\nUlefanai derech melech\nNevel vecheter chibruni leshir ma'alot\nOd hagigai homim bi\nUletifat keren shemesh\nChut sar'apai gada ba'achat\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n\nDerech hamelech\nHi li darki hayechida\nNevel hamelech\nHu shirati\n\nDerech hamelech\nHi li chalom, hi li chida\nNevel hamelech\nAhavati hayechida\n\nYom shenolad im shachar (Yom shenolad im shachar)\nKemo machzor shebateva\nBa vetsomeach ulfeta gove'a bala'at\nUvetochi notseret (Uvetochi notseret)\nShirat zahav nehederet (Shirat zahav)\nEl hayekum esa az tfila\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n\nDerech hamelech\nHi li darki hayechida\nNevel hamelech\nHu shirati\n\nDerech hamelech\nHi li chalom, hi li chida\nNevel hamelech\nAhavati hayechida\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n(Derech hamelech)\n\nDerech hamelech (Hi li darki hayechida)\nHi li darki hayechida (Hi li darki)\nNevel hamelech (Hu shirati)\nHu shirati\n\nDerech hamelech (Hi li chalom)\nHi li chalom, hi li chida (Hi li chida)\nNevel hamelech (Ahavati hayechida)\nAhavati hayechida",https://youtube.com/watch?v=OnovnAMjdJw
1989,ch,Switzerland,Furbaz,Viver Senza Tei,13,18,13,47,0,47,"Sche ti ni jeu stuessen viver tut persuls sin quest mund\nE buc carstgaun, gie gnanc in soli fuss pli d'entuorn\nBandunada da tuttas olmas stessel mo pli a bandun\nE petras larmas jeu bargessel cun raschun\n\nPerquei lessel jeu dir, senza tei stuessel murir\nPér cun tei ei la veta enzatgei bi\nPerquei lessel jeu dir, senza tei stuessel murir\nPér cun tei ei la veta enzatgei bi\n\nCartessel strusch da vegnir veglia sut da quellas cundiziuns\nGie pli bugen lu buc pli viver sin quest mund\nPertgei carschtgauns drovan in l'auter\nEr sch'ei sepetgan ni dattan pugns\nSch'ti eis sincers stos ti dar tier ch'jeu hai raschun\n\nPerquei lessel jeu dir, senza tei stuessel murir\nPér cun tei ei la veta enzatgei bi\nPerquei lessel jeu dir, senza tei stuessel murir\nPér cun tei ei la veta enzatgei bi\nPerquei lessel jeu dir, senza tei stuessel murir\nPér cun tei ei la veta enzatgei bi",https://youtube.com/watch?v=It1OltnpM-A
